iso_timestamp,surveyor_id,survey_type,request_seq,batch_size,http_status,outcome,ack_count,latency_ms,response_body
2026-08-27T14:56:48.217Z,LOADTEST-MAIN-ROAD-04,main-road,12,50,200,success,50,119512,"{""status"":""success"",""count"":50}"
2026-08-27T14:56:50.407Z,LOADTEST-MAIN-ROAD-06,main-road,12,50,200,success,50,120159,"{""status"":""success"",""count"":50}"
2026-08-27T14:56:54.462Z,LOADTEST-MAIN-ROAD-10,main-road,13,50,200,success,50,118747,"{""status"":""success"",""count"":50}"
2026-08-27T14:56:57.091Z,LOADTEST-MAIN-ROAD-15,main-road,12,50,200,success,50,119903,"{""status"":""success"",""count"":50}"
2026-08-27T14:57:00.081Z,LOADTEST-MAIN-ROAD-25,main-road,12,50,200,success,50,120159,"{""status"":""success"",""count"":50}"
2026-08-27T14:57:02.393Z,LOADTEST-MAIN-ROAD-13,main-road,13,50,200,success,50,120119,"{""status"":""success"",""count"":50}"
2026-08-27T14:57:04.882Z,LOADTEST-MAIN-ROAD-26,main-road,12,50,200,success,50,123033,"{""status"":""success"",""count"":50}"
2026-08-27T14:57:09.037Z,LOADTEST-MAIN-ROAD-09,main-road,12,50,200,success,50,121109,"{""status"":""success"",""count"":50}"
2026-08-27T14:57:11.850Z,LOADTEST-MAIN-ROAD-01,main-road,12,50,200,success,50,122508,"{""status"":""success"",""count"":50}"
2026-08-27T14:57:16.164Z,LOADTEST-MAIN-ROAD-17,main-road,13,50,200,success,50,123027,"{""status"":""success"",""count"":50}"
2026-08-27T14:57:18.306Z,LOADTEST-MAIN-ROAD-20,main-road,13,50,200,success,50,125614,"{""status"":""success"",""count"":50}"
2026-08-27T14:57:21.234Z,LOADTEST-MAIN-ROAD-07,main-road,12,50,200,success,50,125007,"{""status"":""success"",""count"":50}"
2026-08-27T14:57:24.419Z,LOADTEST-MAIN-ROAD-18,main-road,12,50,200,success,50,124894,"{""status"":""success"",""count"":50}"
2026-08-27T14:57:27.475Z,LOADTEST-MAIN-ROAD-27,main-road,13,50,200,success,50,125381,"{""status"":""success"",""count"":50}"
2026-08-27T14:57:30.236Z,LOADTEST-MAIN-ROAD-05,main-road,13,50,200,success,50,125113,"{""status"":""success"",""count"":50}"
2026-08-27T14:57:34.206Z,LOADTEST-MAIN-ROAD-11,main-road,13,50,200,success,50,125099,"{""status"":""success"",""count"":50}"
2026-08-27T14:57:38.122Z,LOADTEST-MAIN-ROAD-32,main-road,13,50,200,success,50,124517,"{""status"":""success"",""count"":50}"
2026-08-27T14:57:41.233Z,LOADTEST-MAIN-ROAD-31,main-road,13,50,200,success,50,124875,"{""status"":""success"",""count"":50}"
2026-08-27T14:57:43.929Z,LOADTEST-MAIN-ROAD-12,main-road,13,50,200,success,50,125362,"{""status"":""success"",""count"":50}"
2026-08-27T14:57:47.184Z,LOADTEST-MAIN-ROAD-33,main-road,13,50,200,success,50,125186,"{""status"":""success"",""count"":50}"
2026-08-27T14:57:52.276Z,LOADTEST-MAIN-ROAD-16,main-road,13,50,200,success,50,122813,"{""status"":""success"",""count"":50}"
2026-08-27T14:57:54.351Z,LOADTEST-MAIN-ROAD-22,main-road,13,50,200,success,50,124633,"{""status"":""success"",""count"":50}"
2026-08-27T14:58:01.332Z,LOADTEST-MAIN-ROAD-30,main-road,13,50,200,success,50,123041,"{""status"":""success"",""count"":50}"
2026-08-27T14:58:03.961Z,LOADTEST-MAIN-ROAD-02,main-road,13,50,200,success,50,123884,"{""status"":""success"",""count"":50}"
2026-08-27T14:58:07.189Z,LOADTEST-MAIN-ROAD-21,main-road,13,50,200,success,50,123845,"{""status"":""success"",""count"":50}"
2026-08-27T14:58:10.671Z,LOADTEST-MAIN-ROAD-24,main-road,13,50,200,success,50,124199,"{""status"":""success"",""count"":50}"
2026-08-27T14:58:13.957Z,LOADTEST-MAIN-ROAD-19,main-road,13,50,200,success,50,124323,"{""status"":""success"",""count"":50}"
2026-08-27T14:58:18.350Z,LOADTEST-MAIN-ROAD-28,main-road,13,50,200,success,50,124327,"{""status"":""success"",""count"":50}"
2026-08-27T14:58:26.712Z,LOADTEST-MAIN-ROAD-03,main-road,13,50,200,success,50,119241,"{""status"":""success"",""count"":50}"
2026-08-27T14:58:30.279Z,LOADTEST-MAIN-ROAD-34,main-road,13,50,200,success,50,123269,"{""status"":""success"",""count"":50}"
2026-08-27T14:58:33.839Z,LOADTEST-MAIN-ROAD-08,main-road,13,50,200,success,50,122636,"{""status"":""success"",""count"":50}"
2026-08-27T14:58:36.766Z,LOADTEST-MAIN-ROAD-14,main-road,13,50,200,success,50,125447,"{""status"":""success"",""count"":50}"
2026-08-27T14:58:41.402Z,LOADTEST-MAIN-ROAD-29,main-road,13,50,200,success,50,125173,"{""status"":""success"",""count"":50}"
2026-08-27T14:58:43.706Z,LOADTEST-MAIN-ROAD-23,main-road,13,50,200,success,50,125442,"{""status"":""success"",""count"":50}"
2026-08-27T14:58:47.730Z,LOADTEST-MAIN-ROAD-04,main-road,13,50,200,success,50,126946,"{""status"":""success"",""count"":50}"
2026-08-27T14:58:50.581Z,LOADTEST-MAIN-ROAD-06,main-road,13,50,200,success,50,127611,"{""status"":""success"",""count"":50}"
2026-08-27T14:58:53.211Z,LOADTEST-MAIN-ROAD-10,main-road,14,50,200,success,50,128537,"{""status"":""success"",""count"":50}"
2026-08-27T14:58:57.001Z,LOADTEST-MAIN-ROAD-15,main-road,13,50,200,success,50,127919,"{""status"":""success"",""count"":50}"
2026-08-27T14:59:00.242Z,LOADTEST-MAIN-ROAD-25,main-road,13,50,200,success,50,133812,"{""status"":""success"",""count"":50}"
2026-08-27T14:59:02.514Z,LOADTEST-MAIN-ROAD-13,main-road,14,50,200,success,50,139484,"{""status"":""success"",""count"":50}"
2026-08-27T14:59:07.916Z,LOADTEST-MAIN-ROAD-26,main-road,13,50,200,success,50,136963,"{""status"":""success"",""count"":50}"
2026-08-27T14:59:10.147Z,LOADTEST-MAIN-ROAD-09,main-road,13,50,200,success,50,139922,"{""status"":""success"",""count"":50}"
2026-08-27T14:59:14.361Z,LOADTEST-MAIN-ROAD-01,main-road,13,50,200,success,50,139972,"{""status"":""success"",""count"":50}"
2026-08-27T14:59:19.194Z,LOADTEST-MAIN-ROAD-17,main-road,14,50,200,success,50,137963,"{""status"":""success"",""count"":50}"
2026-08-27T14:59:23.922Z,LOADTEST-MAIN-ROAD-20,main-road,14,50,200,success,50,136116,"{""status"":""success"",""count"":50}"
2026-08-27T14:59:26.244Z,LOADTEST-MAIN-ROAD-07,main-road,13,50,200,success,50,137319,"{""status"":""success"",""count"":50}"
2026-08-27T14:59:29.315Z,LOADTEST-MAIN-ROAD-18,main-road,13,50,200,success,50,137468,"{""status"":""success"",""count"":50}"
2026-08-27T14:59:32.858Z,LOADTEST-MAIN-ROAD-27,main-road,14,50,200,success,50,137279,"{""status"":""success"",""count"":50}"
2026-08-27T14:59:35.354Z,LOADTEST-MAIN-ROAD-05,main-road,14,50,200,success,50,137504,"{""status"":""success"",""count"":50}"
2026-08-27T14:59:39.315Z,LOADTEST-MAIN-ROAD-11,main-road,14,50,200,success,50,136642,"{""status"":""success"",""count"":50}"
2026-08-27T14:59:42.641Z,LOADTEST-MAIN-ROAD-32,main-road,14,50,200,success,50,136932,"{""status"":""success"",""count"":50}"
2026-08-27T14:59:46.109Z,LOADTEST-MAIN-ROAD-31,main-road,14,50,200,success,50,136704,"{""status"":""success"",""count"":50}"
2026-08-27T14:59:49.295Z,LOADTEST-MAIN-ROAD-12,main-road,14,50,200,success,50,136404,"{""status"":""success"",""count"":50}"
2026-08-27T14:59:52.373Z,LOADTEST-MAIN-ROAD-33,main-road,14,50,200,success,50,136874,"{""status"":""success"",""count"":50}"
2026-08-27T14:59:55.091Z,LOADTEST-MAIN-ROAD-16,main-road,14,50,200,success,50,136740,"{""status"":""success"",""count"":50}"
2026-08-27T14:59:58.986Z,LOADTEST-MAIN-ROAD-22,main-road,14,50,200,success,50,138364,"{""status"":""success"",""count"":50}"
2026-08-27T15:00:04.375Z,LOADTEST-MAIN-ROAD-30,main-road,14,50,200,success,50,136299,"{""status"":""success"",""count"":50}"
2026-08-27T15:00:07.847Z,LOADTEST-MAIN-ROAD-02,main-road,14,50,200,success,50,138849,"{""status"":""success"",""count"":50}"
2026-08-27T15:00:11.036Z,LOADTEST-MAIN-ROAD-21,main-road,14,35,200,success,35,138376,"{""status"":""success"",""count"":35}"
2026-08-27T15:00:14.872Z,LOADTEST-MAIN-ROAD-24,main-road,14,35,200,success,35,137708,"{""status"":""success"",""count"":35}"
2026-08-27T15:00:18.281Z,LOADTEST-MAIN-ROAD-19,main-road,14,35,200,success,35,137352,"{""status"":""success"",""count"":35}"
2026-08-27T15:00:22.678Z,LOADTEST-MAIN-ROAD-28,main-road,14,35,200,success,35,136031,"{""status"":""success"",""count"":35}"
2026-08-27T15:00:25.962Z,LOADTEST-MAIN-ROAD-03,main-road,14,30,200,success,30,137897,"{""status"":""success"",""count"":30}"
2026-08-27T15:00:33.550Z,LOADTEST-MAIN-ROAD-34,main-road,14,29,200,success,29,136553,"{""status"":""success"",""count"":29}"
2026-08-27T15:00:36.477Z,LOADTEST-MAIN-ROAD-08,main-road,14,29,200,success,29,134628,"{""status"":""success"",""count"":29}"
2026-08-27T15:00:46.577Z,LOADTEST-MAIN-ROAD-29,main-road,14,29,200,success,29,130882,"{""status"":""success"",""count"":29}"
2026-08-27T15:00:42.214Z,LOADTEST-MAIN-ROAD-14,main-road,14,29,200,success,29,137473,"{""status"":""success"",""count"":29}"
2026-08-27T15:00:49.150Z,LOADTEST-MAIN-ROAD-23,main-road,14,29,200,success,29,131887,"{""status"":""success"",""count"":29}"
2026-08-27T15:00:54.681Z,LOADTEST-MAIN-ROAD-04,main-road,14,29,200,success,29,129024,"{""status"":""success"",""count"":29}"
2026-08-27T15:00:58.202Z,LOADTEST-MAIN-ROAD-06,main-road,14,29,200,success,29,127523,"{""status"":""success"",""count"":29}"
